ProductID,BrandName,Category,sub_category,Segment,Price ,Size_Options,Ratings,Reviews,Description
10027907,WROGN,Bottom Wear,jeans,Men,5.22,5,4.1,811,wrogn men black skinny fit mid rise clean look stretchable jeans
10019785,HRX by Hrithik Roshan,Bottom Wear,shorts,Men,6.23,5,4.3,811,hrx by hrithik roshan men grey melange solid sports shorts
10032773,Levis,Inner Wear &  Sleep Wear,innerwear-vests,Men,5.56,5,4.3,811,levis men black self striped pure cotton  innerwear vests 014 vest
10030041,HERE&NOW,Topwear,tshirts,Men,3.82,5,4.2,811,herenow men mustard yellow printed round neck pure cotton t shirt
10019733,Vishudh,Indian Wear,dresses,Women,5.82,5,4.3,811,vishudh black  white checked shirt dress with belt
10027099,Jaipur Kurti,Indian Wear,kurta-sets,Women,9.05,4,4.1,811,jaipur kurti women green  golden yoke design handloom kurta with trousers  dupatta
10029241,Kanvin,Lingerie & Sleep Wear,thermal-tops,Women,24.37,5,4.4,811,kanvin balck thermal top
10032801,HERE&NOW,Plus Size,jeans,Women,5.56,5,4.4,811,herenow women navy blue bootcut fit stretchable jeans
10030397,Roadster,Western,tshirts,Women,24.37,5,4.3,811, roadster women pack of 2 cotton t shirts
10032481,RARE,Western,trousers,Women,6.68,5,3.9,811,rare women black parallel trousers
10019851,Tokyo Talkies,Western,jeans,Women,4.04,5,4,811,tokyo talkies women black slim fit high rise clean look jeans
10028157,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,7.79,5,3.8,810,hrx active by hrithik roshan men grey solid joggers
10028841,Roadster,Topwear,sweatshirts,Men,8.45,5,4.2,810,roadster men navy blue solid sweatshirt
10029991,Anouk,Indian Wear,kurtas,Women,4.17,5,4.1,810,anouk women blue embroidered sequins kurta
10030183,Varanga,Indian Wear,kurta-sets,Women,4.17,5,3.9,810,varanga women grey floral regular kurta with trousers  with dupatta
10030255,Inddus,Indian Wear,sarees,Women,3.82,5,3.7,810,inddus red  gold toned net embroidered saree
10019209,SCORPIUS,Western,tops,Women,4.67,4,4.2,810,scorpious women pack of shrug  top
10027963,Roadster,Western,tops,Women,3.65,5,4.3,810,roadster women black solid styled back top
10032525,Moda Rapido,Topwear,tshirts,Men,7.31,7,4.1,809,moda rapido men black solid longline t shirt
10033681,Roadster,Topwear,tshirts,Men,13.02,5,4.2,809,roadster men black solid round neck t shirt
10018783,Shae by SASSAFRAS,Indian Wear,dresses,Women,4.73,5,4.3,809,shae by sassafras women white  navy blue printed fit  flare dress
10029989,DressBerry,Western,dresses,Women,4.52,5,4.3,809,dressberry women navy blue  maroon striped a line midi dress
10019523,Mast & Harbour,Bottom Wear,trousers,Men,4.25,7,4.2,808,mast  harbour men beige slim fit chinos
10033619,HERE&NOW,Bottom Wear,track-pants,Men,14.8,6,4.1,808,herenow men black solid regular fit joggers
10018893,Roadster,Bottom Wear,jeans,Men,4.17,3,3.8,808,roadster men blue skinny fit mid rise clean look stretchable jeans
10030021,Roadster,Bottom Wear,jeans,Men,4.52,5,4,808,roadster men blue slim fit mid rise clean look jeans
10024835,See Designs,Indian Wear,kurtas,Men,17.03,5,4.2,808,see designs men blue  white woven design straight kurta
10019985,LOCOMOTIVE,Topwear,shirts,Men,3.41,5,4.3,808,locomotive men black  off white slim fit printed casual shirt
10028179,Mast & Harbour,Topwear,shirts,Men,5.95,5,4.2,808,mast  harbour men rust pink regular fit solid casual  linen cotton sustainable shirt
10028399,Sangria,Indian Wear,kurtas,Women,8.77,5,4.3,808,sangria women green  silver printed a line kurta
10029987,SCORPIUS,Western,tops,Women,3.82,4,4.2,808,scorpius women pack of 2 tops
10024581,Roadster,Western,tshirts,Women,31.33,5,4.1,808,roadster women khaki solid round neck t shirt
10028881,Mast & Harbour,Western,tshirts,Women,5.84,5,4.2,808,mast  harbour women blue striped round neck t shirt
10025137,LOCOMOTIVE,Topwear,tshirts,Men,4.87,5,4,807,locomotive men navy blue  sea green colourblocked polo collar t shirt
10019159,Roadster,Topwear,shirts,Men,4.67,4,4.5,807,roadster men navy blue  grey micro check casual sustainable shirt
10032717,Kook N Keech,Topwear,sweatshirts,Men,8.35,7,4,807,kook n keech men navy blue  white colourblocked hooded sweatshirt
10021477,SCORPIUS,Western,tops,Women,6.05,5,4.2,807,scorpious women pack of two pure cotton tops
10029089,HERE&NOW,Bottom Wear,trousers,Men,27.85,5,4,806,herenow men blue slim fit chinos
10019775,WROGN,Bottom Wear,shorts,Men,5.92,5,4.3,806,wrogn men black solid regular fit shorts
10033597,Roadster,Topwear,shirts,Men,13.02,4,4,806,roadster men navy blue printed sustainable casual shirt
10032631,Sangria,Indian Wear,kurtas,Women,12.31,7,3.9,806,sangria women blue  golden ethnic print cotton straight kurta
10030213,ETC,Lingerie & Sleep Wear,night-suits,Women,3.82,5,4.4,806,etc women black  white floral printed night suit
10032853,Amante,Lingerie & Sleep Wear,bra,Women,4.38,5,4.5,806,amante nude coloured solid non wired lightly padded t shirt bra10606
10019255,HERE&NOW,Plus Size,kurtas,Women,6.19,5,4.3,806,herenow women green solid straight kurta
10027377,Roadster,Western,tshirts,Women,10.44,5,4.3,806,roadster women pack of 2 solid t shirts
10025329,Roadster,Bottom Wear,jeans,Men,66.43,4,4,805,roadster men blue skinny fit mid rise clean look stretchable jeans
10030141,Maniac,Bottom Wear,track-pants,Men,3.5,5,3.6,805,maniac men black solid slim fit joggers
10029259,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,66.15,5,3.7,805,hrx by hrithik roshan outdoor men olive green solid fleece sweatshirt
10027549,Roadster,Topwear,shirts,Men,5.95,5,4.3,805,roadster men red  navy blue checked casual pure cotton reversible sustainable shirt
10030153,HRX by Hrithik Roshan,Sports Wear,tights,Women,4.52,5,4.4,805,hrx by hrithik roshan women black solid rapid dry tights
10035883,Roadster,Western,jeans,Women,4.21,5,4.4,805,the roadster lifestyle co women blue super skinny fit high rise clean look stretchable jeans
10032719,SCORPIUS,Western,tops,Women,9.05,8,4.2,805,scorpius women pack of 2 solid tops
10020899,Tokyo Talkies,Western,dresses,Women,13.22,7,4.1,805,tokyo talkies women rust floral print maxi dress
10018217,Miss Chase,Western,dresses,Women,13.22,5,4.5,805,miss chase maroon fringed maxi dress
10028923,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,5.22,5,4.1,804,hrx by hrithik roshan men grey melange solid slim fit jogger lifestyle track pants
10027669,HIGHLANDER,Bottom Wear,track-pants,Men,4.07,5,4.1,804,highlander men green solid slim fit track pants
10029293,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,27.85,5,4.2,804,hrx by hrithik roshan men blue solid round neck rapid dry t shirt
10032073,HIGHLANDER,Topwear,shirts,Men,4.87,5,4.3,804,highlander men navy blue  white slim fit striped casual shirt
10030381,AHIKA,Indian Wear,kurta-sets,Women,37.6,5,4.1,804,ahika women teal ethnic motifs yoke design kurta with trousers  with dupatta
10021553,DressBerry,Western,dresses,Women,4.87,3,4.1,804,dressberry blue chambray a line dress
10034019,Miss Chase,Western,jeans,Women,14.8,4,4.1,804,miss chase women black skinny fit high rise clean look jeans
10019715,Harvard,Western,track-pants,Women,8.43,5,4.2,804,harvard women charcoal grey solid cropped track pants
10024751,Roadster,Bottom Wear,trousers,Men,5.84,5,3.9,803,roadster men olive green slim fit pure cotton sustainable chinos
10025293,Roadster,Topwear,shirts,Men,12.36,4,4.4,803,roadster men black  green regular fit checked casual sustainable shirt
10028763,WROGN,Topwear,shirts,Men,6.68,5,4.4,803,wrogn men burgundy  black slim fit checked casual shirt
10024959,WROGN,Topwear,tshirts,Men,5.29,3,4.3,803,wrogn men mustard yellow printed slim fit round neck pure cotton t shirt
10028943,Mast & Harbour,Western,tshirts,Women,4.73,5,4.3,803,mast  harbour women pack of 2 pure cotton tshirts
10027197,Mast & Harbour,Western,dresses,Women,6.54,5,4.2,803,mast  harbour blue  white accordion pleated floral printed wrap dress
10029819,Popnetic,Western,tops,Women,16.01,5,3.9,803,popnetic women black printed top
10029999,Mast & Harbour,Bottom Wear,jeans,Men,4.52,5,3.9,802,mast  harbour men blue slim tapered fit mid rise clean look stretchable jeans
10028087,Azira,Indian Wear,tops,Women,5.95,5,4.4,802,azira navy blue  maroon ethnic motifs pleated empire pure cotton top
10032729,plusS,Plus Size,dresses,Women,9.25,7,3.9,802,pluss navy blue  mustard yellow geometric printed a line dress
10029565,Tokyo Talkies,Western,track-pants,Women,4.17,5,4.3,802,tokyo talkies women brown solid slim fit track pants
10032825,Roadster,Western,tops,Women,6.61,7,4,802,roadster rust orange v neck top with cut outs
10032807,Roadster,Topwear,shirts,Men,12.31,7,4.4,801,roadster men navy blue  beige regular fit checked sustainable casual shirt
10024317,Anouk,Indian Wear,kurta-sets,Women,3.54,5,4.1,801,anouk women black printed kurta with trousers
10033615,plusS,Plus Size,tops,Women,15.98,4,4.3,801,pluss women coral pink  black printed top
10030743,HRX by Hrithik Roshan,Sports Wear,tights,Women,22.56,6,4.4,801,hrx by hrithik roshan women purple printed tights
10027169,SCORPIUS,Western,tops,Women,5.61,5,4.2,801,scorpius women pack of 2 crop pure cotton tops
10019277,Levis,Bottom Wear,jeans,Men,6.19,5,4.2,800,levis men blue 512 slim tapered fit light fade stretchable jeans
10029687,Roadster,Bottom Wear,jeans,Men,4.87,5,4,800,roadster men blue slim fit mid rise low distress stretchable lycra fiber jeans
10033747,HIGHLANDER,Bottom Wear,jeans,Men,13.79,3,4.2,800,highlander men grey jogger mid rise clean look stretchable jeans
10027645,Roadster,Bottom Wear,jeans,Men,3.16,5,3.9,800,roadster men navy blue slim fit mid rise clean look stretchable jeans
10029731,LOCOMOTIVE,Bottom Wear,track-pants,Men,12.53,5,4,800,locomotive men black  white solid straight fit track pants
10032455,ether,Topwear,sweatshirts,Men,7.93,7,4.2,800,ether men black  white contrast panel sweatshirt
10036241,Roadster,Western,tshirts,Women,5.22,5,4.3,800,the roadster lifestyle co women black polo collar t shirt
10019077,Roadster,Western,tshirts,Women,4.67,4,4.4,800,roadster women black  maroon pack of 2 typography print round neck regular fit t shirts
10029811,WROGN,Bottom Wear,jeans,Men,7.31,5,4,799,wrogn men black skinny fit mid rise clean look stretchable jeans
10021559,HIGHLANDER,Bottom Wear,jeans,Men,4.87,3,3.6,799,highlander men blue  black tapered fit mid rise highly distressed jeans
10020307,JAINISH,Topwear,shirts,Men,37.6,5,3.9,799,jainish men brown classic slim fit solid formal shirt
10035863,Zivame,Lingerie & Sleep Wear,bra,Women,6.26,5,4.6,799,zivame nude coloured solid non wired lightly padded t shirt bra ziz1230047mnude
10032117,Sangria,Plus Size,kurtas,Women,10.44,5,4,799,sangria women maroon embroidered straight kurta
10036233,WROGN,Bottom Wear,jeans,Men,6.7,4,4.2,798,wrogn men blue jogger mid rise clean look jogger jeans
10030327,HRX by Hrithik Roshan,Bottom Wear,shorts,Men,4.73,5,4.4,798,hrx by hrithik roshan men lifestyle black solid regular fit sports shorts
10019083,Roadster,Topwear,shirts,Men,6.73,5,4.4,798,roadster men grey  blue regular fit checked sustainable casual shirt
10019543,WROGN,Topwear,tshirts,Men,6.55,5,4.4,798,wrogn men red  white printed round neck t shirt
10024841,KALINI,Indian Wear,sarees,Women,14.6,5,3.9,798,kalini blue  grey art silk printed khadi saree
10028145,Mast & Harbour,Sports Wear,track-pants,Women,8.91,5,4.1,798,mast  harbour women black solid track pants
10029357,Roadster,Western,jeans,Women,26.11,5,3.9,798,the roadster lifestyle co women blue skinny fit fit mid rise clean look stretchable jeans
10028113,Roadster,Western,tops,Women,5.22,5,4.5,798,roadster women black  white solid a line pure cotton top
10029525,Roadster,Bottom Wear,trousers,Men,4.52,5,4,797,roadster men white regular fit solid regular trousers
10030275,LOCOMOTIVE,Bottom Wear,jeans,Men,3.82,5,3.7,797,locomotive men blue tapered fit mid rise clean look stretchable jeans
10029717,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,7.31,5,3.9,797,hrx by hrithik roshan outdoor men black solid sweatshirt
10033611,HIGHLANDER,Topwear,shirts,Men,14.8,4,4.1,797,highlander men rust orange slim fit solid casual shirt
10032691,WROGN,Topwear,tshirts,Men,13.36,7,4.2,797,wrogn men black solid slim fit round neck pure cotton t shirt
10019189,Mast & Harbour,Topwear,shirts,Men,6.73,5,4.1,797,mast  harbour men olive green slim fit casual shirt
10035817,Inddus,Indian Wear,sarees,Women,3.5,5,4.3,797,inddus purple solid silk blend saree
10029017,Libas,Indian Wear,kurta-sets,Women,41.78,5,4.3,797,libas women white  grey ethnic printed pure cotton kurta with churidar  with dupatta
10019005,Jockey,Lingerie & Sleep Wear,bra,Women,7.51,5,3.6,797,jockey pink solid non wired lightly padded everyday bra 1581 0105
10033759,NEU LOOK FASHION,Sports Wear,tights,Women,14.8,5,4,797,neu look fashion black  grey colourblocked gym tights
10019259,HRX by Hrithik Roshan,Sports Wear,track-pants,Women,6.19,5,4.3,797,hrx by hrithik roshan women jet black slim fit bio wash antimicrobial lifestyle jogger
10018883,SASSAFRAS,Western,dresses,Women,4.87,3,4.3,797,sassafras women purple solid a line dress with gathers 
10029233,all about you,Western,dresses,Women,27.85,5,4.6,797,all about you gorgeous green self design pure cotton waisted dress
10018997,Roadster,Bottom Wear,jeans,Men,36.55,5,3.9,796,roadster men charcoal grey skinny fit mid rise acid wash clean look stretchable jeans
10026223,Roadster,Topwear,shirts,Men,4.38,5,4.2,796,roadster men navy blue  red regular fit checked sustainable casual shirt
10027301,Saree mall,Indian Wear,sarees,Women,18.8,5,4.4,796,saree mall burgundy poly georgette party wear saree with matching blouse
10028143,Taavi,Western,dresses,Women,6.26,5,4.2,796,taavi pink  blue striped woven legacy fit  flare sustainable pure cotton dress with pockets
10020073,Tokyo Talkies,Western,jeans,Women,4.87,5,3.9,796,tokyo talkies women white super skinny fit mid rise clean look stretchable jeans
10028127,SCORPIUS,Western,tops,Women,11.14,5,4.2,796,scorpious women pack of shrug and top
10021519,QUIERO,Western,jumpsuit,Women,4.17,5,4.4,796,quiero women navy blue  pink floral printed flared jumpsuit
10035823,Kook N Keech Marvel,Bottom Wear,jeans,Men,3.5,5,4.1,795,kook n keech marvel men black skinny fit mid rise highly distressed stretchable jeans
10035587,DEYANN,Indian Wear,kurta-sets,Men,3.9,4,4.2,795,deyann men navy blue  red solid kurta with patiala
10028413,Roadster,Topwear,tshirts,Men,6.26,5,4.2,795,roadster men mustard yellow polo collar cotton pure cotton t shirt
10028989,Roadster,Topwear,shirts,Men,4.52,5,4.3,795,roadster men navy blue  red checked pure cotton sustainable casual shirt
10024861,Jaipur Kurti,Plus Size,kurta-sets,Women,20.86,5,3.9,795,jaipur kurti women maroon  mustard yellow woven design kurta with trousers  dupatta
10027531,Tokyo Talkies,Western,jeans,Women,4.87,5,3.9,795,tokyo talkies women blue super skinny fit mid rise clean look stretchable jeans
10035999,SCORPIUS,Western,tops,Women,22.97,5,4.2,795,scorpius women pack of 2 tops
10033719,SCORPIUS,Western,tops,Women,16.3,3,4.2,795,scorpious women pack of shrug  top
10028647,SCORPIUS,Western,shrug,Women,5.84,5,4.2,795,scorpious women pack of shrug  top
10030395,HIGHLANDER,Bottom Wear,track-pants,Men,31.33,5,4.2,794,highlander men black  grey colorblocked slim fit track pants
10033057,WROGN,Bottom Wear,jeans,Men,4.23,5,3.6,794,wrogn men blue slim fit mid rise clean look stretchable jeans
10018875,HERE&NOW,Bottom Wear,jeans,Men,4.87,3,3.6,794,herenow men grey ankle slim tapered fit mid rise mildly distressed stretchable jeans
10030715,Roadster,Bottom Wear,jeans,Men,10.01,5,3.8,794,roadster men blue slim tapered fit mid rise clean look stretchable jeans
10027649,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-pants,Men,22.28,5,4.3,794,us polo assn men pack of 2 printed lounge pants
10031117,Anouk,Indian Wear,dresses,Women,6.89,5,4,794,anouk white  black striped fit and flare dress
10033667,Roadster,Western,tshirts,Women,15.98,4,4.3,794,roadster women pack of 2 solid t shirts
10018929,Berrylush,Western,tops,Women,6.3,6,4.2,794,berrylush women rose solid bardot top
10024629,Roadster,Western,tshirts,Women,1.94,5,4.4,794,roadster women pack of 2 cotton t shirt
10019247,SASSAFRAS,Western,dresses,Women,4.37,4,4.2,794,sassafras women sea green dobby weave a line dress
10033701,Anouk,Western,dresses,Women,16.3,4,4,794,anouk maroon  black chevron printed a line dress
10028331,Roadster,Western,tshirts,Women,5.95,5,4.1,794,the roadster lifestyle co women peach coloured printed round neck t shirt
10026251,Roadster,Western,tshirts,Women,4.17,5,4.3,794,roadster women mustard yellow solid round neck pure cotton t shirt
10019113,Enamor,Western,capris,Women,6.73,5,4.5,794,enamor women black slim fit 34th capris lounge pants
10019069,WROGN,Bottom Wear,jeans,Men,4.67,4,4.2,793,wrogn men grey skinny fit stretchable jeans
10027609,Jack & Jones,Inner Wear &  Sleep Wear,briefs,Men,6.89,5,4.2,793,jack  jones men olive green solid briefs 1955179048
10026297,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,132.31,4,4.1,793,vimal men pack of 2 solid cotton lounge pants
10019101,Jack & Jones,Inner Wear &  Sleep Wear,briefs,Men,10.84,7,4.2,793,jack  jones men pack of 2 olive green solid briefs 
10019521,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,4.62,5,4.3,793,hrx by hrithik roshan men green colourblocked rapid dry antimicrobial training t shirt
10018963,Roadster,Topwear,tshirts,Men,35.51,5,4.2,793,the roadster lifestyle co men charcoal grey typography printed t shirt
10021271,HERE&NOW,Plus Size,tops,Women,16.85,5,4.1,793,herenow women blue  white chevron print top
10019697,HRX by Hrithik Roshan,Sports Wear,tights,Women,4.67,5,4.3,793,hrx by hrithik roshan women black training tights
10028581,SCORPIUS,Western,tops,Women,5.56,5,4.2,793,scorpius women pack of 2 solid tops
10030129,Roadster,Western,tshirts,Women,4.17,5,4.3,793,roadster women pink  blue pack of 2 typography printed round neck regular fit t shirts
10032713,Mast & Harbour,Bottom Wear,jeans,Men,12.31,7,3.8,792,mast  harbour men navy blue slim tapered fit mid rise clean look stretchable jeans
1003545,Sangria,Plus Size,kurtas,Women,11.83,5,4.2,792,sangria women red printed a line kurta
10019513,Tokyo Talkies,Western,track-pants,Women,4.62,5,4.3,792,tokyo talkies women rose solid slim fit cargo track pants
10035815,Roadster,Western,tshirts,Women,6.96,5,4,792,roadster women pack of 2 t shirts
10028971,SASSAFRAS,Western,jeans,Women,4.73,5,4.2,792,sassafras women navy blue pure cotton relaxed fit high rise clean look jeans
10020049,Roadster,Western,jackets,Women,3.56,5,4.2,792,roadster women pink  white colourblocked hooded puffer jacket
10029381,Roadster,Western,tops,Women,29.59,5,4.4,792,roadster women rust brown striped top
10032785,ether,Bottom Wear,trousers,Men,10.44,8,4.2,791,ether men grey slim fit solid chinos
10019115,Mast & Harbour,Bottom Wear,jeans,Men,6.73,5,3.7,791,mast  harbour men blue skinny fit mid rise clean look stretchable jeans
10030923,Bushirt,Topwear,tshirts,Men,6.25,5,4.2,791,bushirt men pack of 2 solid round neck pure cotton t shirts
10030331,Roadster,Topwear,tshirts,Men,41.78,5,4,791,roadster men black solid v neck pure cotton t shirt with contrast raw edges
10030403,SASSAFRAS,Western,dresses,Women,31.33,5,4.1,791,sassafras women teal blue solid maxi dress
10033967,SASSAFRAS,Western,trousers,Women,4.87,5,4.2,791,sassafras women olive green  brown printed cropped joggers
10018841,Tokyo Talkies,Western,tops,Women,11.48,5,4,791,tokyo talkies women yellow solid a line top
10030543,HIGHLANDER,Bottom Wear,trousers,Men,8.35,5,4.2,790,highlander men olive green tapered fit printed chinos
10019167,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,6.66,5,4.1,790,hrx by hrithik roshan men black solid hooded sweatshirt
10028217,HRX by Hrithik Roshan,Sports Wear,shorts,Women,7.79,5,4.3,790,hrx by hrithik roshan women rose dawn solid regular fit rapid dry running shorts
10019533,SASSAFRAS,Western,skirts,Women,6.55,5,4.5,790,sassafras black  white striped pencil skirt
10031085,RARE,Western,dresses,Women,4.69,4,4,790,rare women black solid maxi dress
10033589,DOLCE CRUDO,Western,jeans,Women,14.8,4,4.4,790,dolce crudo women blue bootcut mid rise clean look stretchable jeans
10028427,Roadster,Bottom Wear,jeans,Men,5.95,5,3.9,789,roadster men grey skinny fit mid rise clean look stretchable jeans
10024511,Hancock,Topwear,shirts,Men,2.78,3,4,789,hancock men white slim fit solid formal shirt
10028843,Roadster,Topwear,tshirts,Men,8.35,5,4.2,789,roadster men rust orange  black printed round neck t shirt
10028169,Jaipur Kurti,Indian Wear,kurtas,Women,7.79,5,4.4,789,jaipur kurti women green yoke design straight kurta
10019003,Yufta,Indian Wear,kurta-sets,Women,5.01,4,4.1,789,yufta women beige  grey printed kurta with trousers
10030135,HERE&NOW,Plus Size,kurtas,Women,3.82,5,4.2,789,herenow women blue printed straight kurta
10029253,Roadster,Western,tshirts,Women,38.29,5,4.2,789,roadster women green  black pack of 2 printed round neck regular fit t shirts
10030189,SASSAFRAS,Western,dresses,Women,3.82,5,4.3,789,sassafras women maroon solid sheath dress
10028291,SCORPIUS,Western,tops,Women,7.51,5,4.2,789,scorpious women pack of shrug  top
10021169,SCORPIUS,Western,tops,Women,5.82,5,4.2,789,scorpious women pack of shrug  top
10033671,SCORPIUS,Western,tops,Women,13.02,5,4.2,789,scorpious women pack of two tops
10019199,SCORPIUS,Western,tops,Women,6.73,5,4.2,789,scorpious women pack of shirt and top
10030239,SCORPIUS,Western,tops,Women,4.17,5,4.2,789,scorpious women pack of shrug and top
10029673,SASSAFRAS,Western,tops,Women,4.52,5,4.2,789,sassafras women sea green solid crop top
10027571,SCORPIUS,Western,tops,Women,6.26,5,4.2,789,scorpius women black solid crop top
10019823,Roadster,Western,tshirts,Women,4.35,5,4.4,789,roadster women pack of 2 typography print cotton t shirt
10035561,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,4.46,4,4.1,788,vimal men pack of 2 navy blue solid lounge pants
10021175,WROGN,Topwear,sweatshirts,Men,4.31,5,4.1,788,wrogn men maroon  navy blue colorblocked sweatshirt
10019843,Mast & Harbour,Topwear,tshirts,Men,6.23,5,4.2,788,mast  harbour men navy self design round neck t shirt
10018173,Anouk,Indian Wear,kurtas,Women,12.53,5,4,788,anouk women mustard yellow  green printed straight kurta
10032579,ZIYAA,Indian Wear,kurta-sets,Women,10.47,5,3.6,788,ziyaa women cream coloured solid kurta with trousers
10033691,Roadster,Western,tops,Women,14.8,4,3.9,788,the roadster lifestyle co black  white horizontal striped top
10025691,Tokyo Talkies,Western,jeans,Women,10.13,4,4.2,788,tokyo talkies women navy blue super skinny fit mid rise clean look stretchable jeans
10025037,Slenor,Western,dresses,Women,13.92,5,4.4,788,slenor women brown  black printed a line dress with puff sleeves
10019885,Tokyo Talkies,Western,shorts,Women,4.35,5,4.4,788,tokyo talkies women black  white striped regular fit regular shorts
10031099,Roadster,Western,tshirts,Women,4.87,5,4.3,788,roadster women teal green  burgundy pack of 2 printed round neck regular fit t shirts
10030045,Quechua By Decathlon,Bottom Wear,shorts,Men,4.87,5,4.2,787,quechua by decathlon men grey solid regular shorts
10033771,WROGN,Bottom Wear,jeans,Men,13.02,4,4.2,787,wrogn men white slim fit mid rise clean look stretchable jeans
10019165,Kook N Keech,Bottom Wear,jeans,Men,4.67,4,4,787,kook n keech men black skinny fit mid rise mildly distressed stretchable jeans
10028275,Harvard,Topwear,shirts,Men,8.77,5,4.3,787,harvard men navy  green slim fit checked casual shirt
10019157,KALINI,Indian Wear,sarees,Women,6.73,5,4.1,787,kalini black  red jute silk embroidered saree
10020357,Varanga,Indian Wear,kurtas,Women,4.62,5,4,787,varanga women blue  white striped gotta patti cotton kurta
10028121,Cottinfab,Lingerie & Sleep Wear,nightdress,Women,7.2,5,4.1,787,cottinfab green  off white floral print kaftan maxi nightdress
10033785,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,13.16,5,4.4,787,hrx by hrithik roshan jet black solid medium support rapid dry running sports bra
10019235,her by invictus,Western,tops,Women,6.19,5,3.8,787,her by invictus red key hole neck top
10021497,H&M,Western,shorts,Women,4.17,5,4.6,787,hm women black cotton jersey cycling shorts
10027227,Roadster,Bottom Wear,jeans,Men,10.01,5,4,786,roadster men charcoal grey slim tapered fit mid rise clean look stretchable jeans
10031013,Roadster,Bottom Wear,trousers,Men,4.69,4,4,786,roadster men green slim fit chinos trousers
10019289,Roadster Fast and Furious,Bottom Wear,jeans,Men,8.15,5,3.8,786,roadster fast and furious men blue slim fit mid rise clean look stretchable jeans
10028979,HIGHLANDER,Bottom Wear,jeans,Men,4.73,5,4,786,highlander men grey tapered fit mid rise clean look stretchable cropped jeans
10030167,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,3.82,5,4.4,786,hrx by hrithik roshan men black  grey training regular fit t shirt
10018985,Mast & Harbour,Topwear,shirts,Men,7.18,5,4.2,786,mast  harbour men blue  black regular fit printed casual shirt
10027685,Anouk,Indian Wear,kurtas,Women,4.69,5,3.9,786,anouk women blue  yellow ethnic motifs pure cotton printed kurta
10018329,HERE&NOW,Plus Size,kurtas,Women,3.75,6,3.9,786,herenow women off white  red ethnic motif print straight kurta
10028041,Taavi,Western,dresses,Women,5.95,5,4.2,786,taavi women mustard self design empire sustainable dress
10030205,Roadster,Topwear,shirts,Men,4.17,5,4.3,785,roadster men white regular fit printed sustainable casual shirt
10028635,WROGN,Topwear,tshirts,Men,7.31,5,4.4,785,wrogn men maroon  charcoal grey slim fit striped round neck pure cotton t shirt
10018337,Kook N Keech,Western,tshirts,Women,3.75,6,4.4,785,kook n keech women purple  black typography printed t shirt
10019079,High Star,Western,jeans,Women,4.67,4,4.3,785,high star women blue slim fit high rise clean look stretchable jeans
10018867,STREET 9,Western,jackets,Women,4.87,3,4.2,785,street 9 women teal green solid satin cropped bomber jacket
10019227,Domyos By Decathlon,Bottom Wear,shorts,Men,4.67,4,4.4,784,domyos by decathlon men black solid organic cotton regular yoga shorts
10018801,Jockey,Inner Wear &  Sleep Wear,boxers,Men,4.84,5,4.3,784,jockey relax men set of 2 assorted checked pure cotton boxers 1222 0210
10025233,Roadster,Topwear,shirts,Men,110.62,5,4.1,784,roadster men grey  black printed pure cotton sustainable casual shirt
10030119,Vishudh,Indian Wear,kurtas,Women,3.47,5,4.1,784,vishudh women grey  magenta striped straight kurta
10036081,Os,Indian Wear,kurtas,Women,15.31,5,4.3,784,os women pink  white striped straight kurta
10019097,Clovia,Lingerie & Sleep Wear,shapewear,Women,6.73,5,3.6,784,clovia nude coloured side slit saree shapewear sw0023p24
10030097,Roadster,Western,tshirts,Women,4.52,5,4.2,784,roadster women navy blue  green pack of 2 printed round neck t shirts
10019155,DressBerry,Western,jeans,Women,6.73,5,3.9,784,dressberry women blue skinny fit mid rise clean look stretchable cropped jeans
10030203,H&M,Western,sweaters,Women,4.52,5,4.6,784,hm women grey acrylic jumper
10024949,Anouk,Topwear,shirts,Men,25.06,5,3.8,783,anouk men white  navy blue printed pure cotton casual shirt
10020355,Ishin,Indian Wear,kurta-sets,Women,4.62,5,4.1,783,ishin women red embroidered kurta with sharara  dupatta
10018889,Jockey,Lingerie & Sleep Wear,briefs,Women,4.87,3,4.2,783,jockey simple comfort women pack of 3 hipster briefs 1406
10028211,Roadster,Western,tshirts,Women,6.89,5,4.2,783, roadster women pack of 2 cotton t shirts
10024519,SCORPIUS,Western,dresses,Women,2.78,3,3.7,783,scorpius maroon semi sheer maxi dress
10019285,Mast & Harbour,Western,tshirts,Women,6.19,5,4.1,783,mast  harbour women black lightweight solid round neck t shirt
10030169,Tokyo Talkies,Western,tops,Women,4.17,5,3.8,783,tokyo talkies white crop empire top
10031241,Roadster,Western,tshirts,Women,3.82,5,4.4,783,roadster women teal blue printed round neck pure cotton t shirt
